Player,Year,Tm,G,PTS,TRB,AST,Team_PTS,Team_Opp_PTS,game_result,game_location
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,81,89,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,102,103,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,78,106,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,103,110,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,81,92,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,98,86,W,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,98,106,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,98,83,W,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,104,103,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,115,91,W,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,103,94,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,69,95,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,106,113,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,101,91,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,66,94,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,92,99,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,91,101,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,109,98,W,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,86,98,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,88,91,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,107,110,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,115,100,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,104,116,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,102,78,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,74,93,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,92,91,W,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,74,92,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,80,104,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,77,116,L,Away
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,90,100,L,Home
Lance Stephenson,2015.0,CHO,61.0,501.0,277.0,240.0,87,92,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,109,102,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,108,95,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,102,107,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,100,88,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,110,107,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,103,84,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,120,88,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,104,100,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,93,100,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,111,93,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,96,92,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,124,82,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,110,93,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,126,115,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,102,106,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,122,129,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,117,109,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,123,104,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,91,105,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,112,107,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,101,105,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,106,94,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,95,90,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,95,82,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,105,89,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,110,100,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,118,108,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,120,129,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,110,98,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,116,102,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,97,102,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,105,126,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,109,125,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,95,103,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,109,96,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,111,114,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,100,84,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,89,110,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,93,95,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,92,89,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,86,92,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,91,86,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,114,110,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,104,91,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,119,102,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,127,122,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,120,116,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,75,82,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,93,109,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,123,107,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,87,82,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,95,93,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,105,80,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,76,98,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,97,100,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,92,99,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,89,113,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,98,103,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,114,103,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,112,120,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,94,103,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,104,108,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,107,117,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,102,92,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,97,113,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,117,98,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,105,100,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,92,108,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,106,89,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,103,116,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,94,83,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,99,96,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,113,99,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,109,114,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,116,117,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,92,74,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,101,99,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,107,104,W,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,92,87,W,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,86,93,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,106,117,L,Home
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,99,106,L,Away
Greg Stiemsma,2015.0,TOR,17.0,14.0,15.0,3.0,94,125,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,77,95,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,94,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,98,92,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,110,105,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,131,109,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,114,112,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,93,101,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,98,106,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,110,111,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,94,91,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,100,106,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,88,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,113,101,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,99,89,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,89,102,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,104,112,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,85,97,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,109,117,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,102,101,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,96,105,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,101,92,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,95,98,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,109,113,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,90,95,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,92,104,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,107,108,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,108,101,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,108,128,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,106,115,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,135,129,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,99,107,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,84,106,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,110,107,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,95,114,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,104,83,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,108,118,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,84,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,104,108,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,83,95,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,108,117,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,94,98,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,100,103,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,101,126,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,102,119,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,90,101,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,99,94,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,96,121,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,78,101,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,90,102,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,85,83,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,86,104,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,111,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,109,101,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,99,126,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,102,90,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,96,107,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,99,110,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,124,86,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,85,112,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,114,119,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,109,114,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,105,130,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,113,106,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,107,114,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,97,113,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,110,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,105,116,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,101,91,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,109,86,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,107,106,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,108,99,W,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,88,102,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,83,97,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,111,115,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,95,101,L,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,116,111,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,91,103,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,103,116,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,111,122,L,Away
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,102,92,W,Home
David Stockton,2015.0,SAC,3.0,8.0,2.0,9.0,122,99,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,105,101,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,89,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,71,69,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,93,81,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,102,91,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,91,89,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,93,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,107,102,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,111,110,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,88,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,119,93,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,96,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,117,100,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,107,91,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,99,93,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,112,99,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,85,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,96,105,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,101,107,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,103,87,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,114,105,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,113,107,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,120,115,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,105,98,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,117,116,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,103,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,91,105,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,91,97,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,111,117,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,103,95,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,87,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,109,106,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,85,114,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,105,83,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,86,96,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,106,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,122,110,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,103,92,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,106,96,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,102,98,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,103,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,86,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,101,83,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,103,94,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,109,90,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,99,69,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,85,74,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,102,101,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,100,90,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,90,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,94,88,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,86,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,105,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,98,92,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,90,87,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,90,102,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,79,97,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,101,97,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,82,93,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,102,100,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,90,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,95,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,101,91,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,95,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,87,107,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,96,83,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,81,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,105,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,112,101,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,86,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,103,82,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,111,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,84,107,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,103,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,83,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,100,92,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,83,92,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,110,74,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,89,88,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,86,94,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,107,111,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,83,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,100,86,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,97,82,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,115,109,W,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,92,99,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,86,101,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,99,89,W,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,84,101,L,Home
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,78,98,L,Away
Jarnell Stokes,2015.0,MEM,19.0,57.0,34.0,4.0,95,108,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,80,104,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,95,90,W,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,96,93,W,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,83,98,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,95,98,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,99,110,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,96,103,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,85,91,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,95,97,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,100,102,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,109,93,W,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,113,117,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,99,115,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,91,83,W,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,86,91,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,102,109,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,78,105,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,79,86,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,93,98,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,87,90,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,102,103,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,99,103,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,93,104,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,95,109,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,101,95,W,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,90,95,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,87,107,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,97,103,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,90,99,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,108,118,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,91,102,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,129,135,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,79,101,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,78,99,L,Away
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,81,97,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,82,95,L,Home
Amar'e Stoudemire,2015.0,NYK,36.0,432.0,245.0,37.0,83,105,L,Away
